geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-51.231737 -29.768326),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,810,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.231737,-29.768326,,"['5985.', '5894.', '7708.', '7826.', '8131.', '7932.', '7260.', '6260.', '6750.', '6983.', '3118.', '2595.', '2254.', '2649.', '1902.', '2011.', '1966.', '5129.', '5239.', '7750.', '6102.', -9999, '2720.', '7321.27490234375', ' 35.8671875', ' 47.38690185546875', ' 73207.421875', ' 50671.2578125', -9999, -9999, ' 6003.33349609375', ' 3813.583251953125', ' 176.0', ' 5667.5', ' 1', ' 7963.0', ' 65', ' 1959.6666259765625', ' 241', ' 2655.666748046875', ' 177']","['7321.27490234375', ' 35.8671875', ' 47.38690185546875', ' 73207.421875', ' 50671.2578125', ' nan', ' nan', ' 6003.33349609375', ' 3813.583251953125', ' 176.0', ' 5667.5', ' 1', ' 7963.0', ' 65', ' 1959.6666259765625', ' 241', ' 2655.666748046875', ' 177']"
POINT (-51.233883 -29.770859),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,811,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.233883,-29.770859,,"['7068.', '6843.', '7853.', '7950.', '8045.', '8031.', '7323.', '6637.', '7482.', '7691.', '7550.', '7596.', '5959.', '7565.', '7524.', '6581.', '7746.', '7952.', '6677.', '7693.', '8087.', -9999, '8207.', '7454.58984375', ' 15.708333015441895', ' 7.567707061767578', ' 89570.328125', ' 7224.328125', -9999, -9999, ' 1146.5', ' 6939.0830078125', ' 176.0', ' 7254.66650390625', ' 17', ' 8008.66650390625', ' 65', ' 6862.16650390625', ' 1', ' 7040.0', ' 193']","['7454.58984375', ' 15.708333015441895', ' 7.567707061767578', ' 89570.328125', ' 7224.328125', ' nan', ' nan', ' 1146.5', ' 6939.0830078125', ' 176.0', ' 7254.66650390625', ' 17', ' 8008.66650390625', ' 65', ' 6862.16650390625', ' 1', ' 7040.0', ' 193']"
POINT (-51.225986 -29.760503),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,812,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.225986,-29.760503,,"['8018.', '8093.', '8091.', '8298.', '8230.', '8381.', '8365.', '7862.', '8070.', '7891.', '7566.', '7347.', '6320.', '7287.', '7213.', '7372.', '7359.', '7768.', '7280.', '7615.', '7831.', '7536.', '6125.', '7871.7822265625', ' 3.681243896484375', ' 11.970236778259277', ' 98826.75', ' 19939.25', ' 168450.578125', ' 29608.578125', ' 2014.3330078125', ' 7170.9169921875', ' 192.0', ' 8030.83349609375', ' 1', ' 8325.3330078125', ' 81', ' 6311.0', ' 353', ' 6984.66650390625', ' 193']","['7871.7822265625', ' 3.681243896484375', ' 11.970236778259277', ' 98826.75', ' 19939.25', ' 168450.578125', ' 29608.578125', ' 2014.3330078125', ' 7170.9169921875', ' 192.0', ' 8030.83349609375', ' 1', ' 8325.3330078125', ' 81', ' 6311.0', ' 353', ' 6984.66650390625', ' 193']"
POINT (-51.213799 -29.773243),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,813,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.213799,-29.773243,,"['7030.', '6329.', '7870.', '7964.', '8405.', '8426.', '7732.', '6565.', '6635.', '6894.', '6563.', '6852.', '7162.', '8080.', '7436.', '7689.', '7920.', '7612.', '6333.', '7985.', '8062.', '7823.', '8400.', '7496.0615234375', ' 24.763885498046875', ' 26.826385498046875', ' 53548.0', ' 6953.6640625', ' 164223.15625', ' 17783.828125', ' 1608.66650390625', ' 6676.83349609375', ' 96.0', ' 7076.33349609375', ' 17', ' 8265.0', ' 65', ' 6656.33349609375', ' 1', ' 6977.33349609375', ' 113']","['7496.0615234375', ' 24.763885498046875', ' 26.826385498046875', ' 53548.0', ' 6953.6640625', ' 164223.15625', ' 17783.828125', ' 1608.66650390625', ' 6676.83349609375', ' 96.0', ' 7076.33349609375', ' 17', ' 8265.0', ' 65', ' 6656.33349609375', ' 1', ' 6977.33349609375', ' 113']"
POINT (-51.219893 -29.770859),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,814,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.219893,-29.770859,,"['1444.', '1365.', '2173.', '2199.', '2233.', '3325.', '2646.', '2610.', '2284.', '1877.', '1975.', '2690.', '1426.', '1911.', '1690.', '1793.', '1520.', '2488.', '1156.', '1272.', '823.', '1382.', '1240.', '2706.861083984375', ' 16.29340171813965', ' 6.362846851348877', ' 38074.08203125', ' 18026.25', ' 42143.5', ' 18302.837890625', ' 1776.6666259765625', ' 1189.9166259765625', ' 288.0', ' 1296.1666259765625', ' 1', ' 2860.333251953125', ' 97', ' 1083.6666259765625', ' 305', ' 1638.6666259765625', ' 289']","['2706.861083984375', ' 16.29340171813965', ' 6.362846851348877', ' 38074.08203125', ' 18026.25', ' 42143.5', ' 18302.837890625', ' 1776.6666259765625', ' 1189.9166259765625', ' 288.0', ' 1296.1666259765625', ' 1', ' 2860.333251953125', ' 97', ' 1083.6666259765625', ' 305', ' 1638.6666259765625', ' 289']"
POINT (-51.211309 -29.775925),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,815,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.211309,-29.775925,,"['6787.', '7090.', '7225.', '7687.', '8347.', '8471.', '7130.', '6283.', '6882.', '6788.', '6416.', '6081.', '6351.', '6799.', '7537.', '7068.', '7506.', '7789.', '7028.', '8108.', '7025.', -9999, '6707.', '7359.728515625', ' 21.145835876464844', ' 23.708335876464844', ' 62390.16796875', ' 8987.50390625', -9999, -9999, ' 1885.6669921875', ' 6548.8330078125', ' 128.0', ' 6815.0', ' 1', ' 8168.33349609375', ' 65', ' 6282.66650390625', ' 177', ' 6651.0', ' 129']","['7359.728515625', ' 21.145835876464844', ' 23.708335876464844', ' 62390.16796875', ' 8987.50390625', ' nan', ' nan', ' 1885.6669921875', ' 6548.8330078125', ' 128.0', ' 6815.0', ' 1', ' 8168.33349609375', ' 65', ' 6282.66650390625', ' 177', ' 6651.0', ' 129']"
POINT (-51.2356 -29.77816),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,816,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.2356,-29.77816,,"['5628.', '5775.', '6396.', '7527.', '8297.', '7600.', '6314.', '6202.', '7058.', '7308.', '6754.', '6858.', '6761.', '6781.', '7025.', '7320.', '7343.', '7888.', '7414.', '7830.', '7869.', '8087.', '8697.', '8107.3095703125', ' 8.031746864318848', -9999, ' 0.0', ' 0.0', ' 157651.6875', ' 35573.6875', ' 3082.6669921875', ' 7090.33349609375', ' 336.0', ' 5933.0', ' 17', ' 8631.6669921875', ' 353', ' 5549.0', ' 1', -9999, ' 0']","['8107.3095703125', ' 8.031746864318848', ' nan', ' 0.0', ' 0.0', ' 157651.6875', ' 35573.6875', ' 3082.6669921875', ' 7090.33349609375', ' 336.0', ' 5933.0', ' 17', ' 8631.6669921875', ' 353', ' 5549.0', ' 1', ' nan', ' 0']"
POINT (-51.24032 -29.783747),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,817,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.24032,-29.783747,,"['7038.', '7151.', '7765.', '8104.', '8159.', '7620.', '7423.', '7020.', '7480.', '6130.', '6584.', '6418.', '6090.', '6838.', '6974.', '7059.', '6754.', '5239.', '6968.', '7088.', '6828.', -9999, '6445.', '7295.7802734375', ' 21.975698471069336', ' 13.3125', ' 70442.921875', ' 10399.75', -9999, -9999, ' 1689.0', ' 6637.4169921875', ' 144.0', ' 6954.5', ' 1', ' 8009.33349609375', ' 49', ' 6320.33349609375', ' 273', ' 6731.33349609375', ' 145']","['7295.7802734375', ' 21.975698471069336', ' 13.3125', ' 70442.921875', ' 10399.75', ' nan', ' nan', ' 1689.0', ' 6637.4169921875', ' 144.0', ' 6954.5', ' 1', ' 8009.33349609375', ' 49', ' 6320.33349609375', ' 273', ' 6731.33349609375', ' 145']"
POINT (-51.26152 -29.773988),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,818,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.26152,-29.773988,,"['7510.', '7453.', '7946.', '8128.', '8311.', '8285.', '8167.', '7936.', '7897.', '7837.', '7655.', '7509.', '7574.', '7711.', '7922.', '7770.', '7851.', '8134.', '7793.', '8113.', '8233.', -9999, '8416.', '7900.1728515625', ' 9.656242370605469', ' 7.03124475479126', ' 87164.671875', ' 5563.0', -9999, -9999, ' 835.99951171875', ' 7498.83349609375', ' 160.0', ' 7636.33349609375', ' 17', ' 8254.3330078125', ' 81', ' 7418.33349609375', ' 1', ' 7579.33349609375', ' 177']","['7900.1728515625', ' 9.656242370605469', ' 7.03124475479126', ' 87164.671875', ' 5563.0', ' nan', ' nan', ' 835.99951171875', ' 7498.83349609375', ' 160.0', ' 7636.33349609375', ' 17', ' 8254.3330078125', ' 81', ' 7418.33349609375', ' 1', ' 7579.33349609375', ' 177']"
POINT (-51.231565 -29.772126),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,819,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.231565,-29.772126,,"['6753.', '6257.', '6181.', '6348.', '7177.', '7310.', '6830.', '5716.', '6109.', '6725.', -9999, '6564.', '5623.', '6761.', '6888.', '6863.', '6995.', '7663.', '6543.', '7295.', '7425.', -9999, '7432.', '6870.7734375', ' 15.61805248260498', ' 6.666656494140625', ' 34417.33203125', ' 3500.6640625', -9999, -9999, ' 990.3330078125', ' 6625.1669921875', ' 64.0', ' 6424.0', ' 209', ' 7173.66650390625', ' 257', ' 6183.33349609375', ' 129', ' 7067.0', ' 273']","['6870.7734375', ' 15.61805248260498', ' 6.666656494140625', ' 34417.33203125', ' 3500.6640625', ' nan', ' nan', ' 990.3330078125', ' 6625.1669921875', ' 64.0', ' 6424.0', ' 209', ' 7173.66650390625', ' 257', ' 6183.33349609375', ' 129', ' 7067.0', ' 273']"
POINT (-51.233025 -29.770859),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,820,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.233025,-29.770859,,"['5626.', '5465.', '7249.', '7598.', '7881.', '7732.', '7665.', '7151.', '7803.', '7183.', '6992.', '6965.', '5564.', '7101.', '7046.', '7133.', '7248.', '7667.', '6999.', '7458.', '7552.', -9999, '7867.', '7323.30859375', ' 25.71875', ' 13.045140266418457', ' 79270.6640625', ' 20950.4921875', -9999, -9999, ' 2457.5', ' 5904.4169921875', ' 160.0', ' 6113.33349609375', ' 17', ' 7759.33349609375', ' 81', ' 5301.83349609375', ' 1', ' 6507.0', ' 177']","['7323.30859375', ' 25.71875', ' 13.045140266418457', ' 79270.6640625', ' 20950.4921875', ' nan', ' nan', ' 2457.5', ' 5904.4169921875', ' 160.0', ' 6113.33349609375', ' 17', ' 7759.33349609375', ' 81', ' 5301.83349609375', ' 1', ' 6507.0', ' 177']"
POINT (-55.941482 -30.295573),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,821,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.941482,-30.295573,,"['4013.', '3223.', -9999, '2641.', '2821.', '5061.', '6388.', '5687.', '6096.', '6615.', '5967.', '6921.', '6902.', '6700.', '6876.', -9999, '7130.', '6847.', '7041.', -9999, '7063.', '7155.', '7381.', '7016.56640625', ' 9.566176414489746', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 3850.999755859375', ' 5433.16650390625', ' 272.0', ' 4756.66650390625', ' 81', ' 7358.66650390625', ' 353', ' 3507.666748046875', ' 65', -9999, ' 0']","['7016.56640625', ' 9.566176414489746', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 3850.999755859375', ' 5433.16650390625', ' 272.0', ' 4756.66650390625', ' 81', ' 7358.66650390625', ' 353', ' 3507.666748046875', ' 65', ' nan', ' 0']"
POINT (-55.944657 -30.2985),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,822,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.944657,-30.2985,,"['3794.', '3057.', -9999, '3005.', '3668.', '6699.', '6591.', '5753.', '7175.', '7747.', -9999, '8046.', '7725.', '7693.', '7486.', -9999, '8046.', '7597.', '7443.', -9999, '7105.', '7227.', '7340.', '7217.55859375', ' 19.36309814453125', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 3364.0', ' 5840.6669921875', ' 272.0', ' 5652.66650390625', ' 81', ' 7821.33349609375', ' 193', ' 4457.33349609375', ' 65', -9999, ' 0']","['7217.55859375', ' 19.36309814453125', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 3364.0', ' 5840.6669921875', ' 272.0', ' 5652.66650390625', ' 81', ' 7821.33349609375', ' 193', ' 4457.33349609375', ' 65', ' nan', ' 0']"
POINT (-55.94749 -30.30102),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,823,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.94749,-30.30102,,"['3765.', '3251.', -9999, '3126.', '4077.', '6171.', '5820.', '5207.', '6767.', '7000.', -9999, '7381.', '7363.', '6863.', '6492.', -9999, '7347.', '7168.', '7067.', -9999, '6656.', '6598.', '6693.', '6704.939453125', ' 16.48512077331543', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 2744.33349609375', ' 5553.5', ' 272.0', ' 5356.0', ' 81', ' 7202.33349609375', ' 193', ' 4458.0', ' 65', -9999, ' 0']","['6704.939453125', ' 16.48512077331543', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 2744.33349609375', ' 5553.5', ' 272.0', ' 5356.0', ' 81', ' 7202.33349609375', ' 193', ' 4458.0', ' 65', ' nan', ' 0']"
POINT (-55.950623 -30.304391),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,824,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.950623,-30.304391,,"['3270.', '2877.', '2872.', '2812.', '3348.', '5043.', '5014.', '4823.', '6053.', '6492.', -9999, '7020.', '6776.', '6669.', '6343.', -9999, '5718.', '6274.', '6199.', -9999, '5823.', -9999, '5828.', '6399.638671875', ' 24.11979103088379', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 3967.999755859375', ' 4458.66650390625', ' 288.0', ' 3734.333251953125', ' 65', ' 6821.66650390625', ' 193', ' 2853.666748046875', ' 33', -9999, ' 0']","['6399.638671875', ' 24.11979103088379', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 3967.999755859375', ' 4458.66650390625', ' 288.0', ' 3734.333251953125', ' 65', ' 6821.66650390625', ' 193', ' 2853.666748046875', ' 33', ' nan', ' 0']"
POINT (-55.954528 -30.307726),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,825,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.954528,-30.307726,,"['4337.', '3506.', '3447.', '3082.', '3526.', '5529.', '6332.', '5953.', '6542.', '6852.', '5740.', '7410.', '7261.', '7016.', '7131.', -9999, -9999, '7385.', '7449.', -9999, '7638.', '7623.', '7873.', '7385.462890625', ' 13.135995864868164', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 4483.83349609375', ' 5586.9169921875', ' 288.0', ' 4045.666748046875', ' 65', ' 7828.83349609375', ' 353', ' 3345.0', ' 33', -9999, ' 0']","['7385.462890625', ' 13.135995864868164', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 4483.83349609375', ' 5586.9169921875', ' 288.0', ' 4045.666748046875', ' 65', ' 7828.83349609375', ' 353', ' 3345.0', ' 33', ' nan', ' 0']"
POINT (-55.958176 -30.311801),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,826,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.958176,-30.311801,,"['4659.', '3996.', '3864.', '3458.', '3713.', '5311.', '6411.', '6100.', '6434.', '6673.', '5400.', '6933.', '6743.', '6482.', '6675.', -9999, -9999, '6791.', '7014.', -9999, '7177.', -9999, '7458.', '6498.1904296875', ' 19.989585876464844', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 3041.000244140625', ' 5155.83349609375', ' 288.0', ' 4160.66650390625', ' 65', ' 6719.33349609375', ' 193', ' 3678.333251953125', ' 49', -9999, ' 0']","['6498.1904296875', ' 19.989585876464844', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 3041.000244140625', ' 5155.83349609375', ' 288.0', ' 4160.66650390625', ' 65', ' 6719.33349609375', ' 193', ' 3678.333251953125', ' 49', ' nan', ' 0']"
POINT (-55.961266 -30.315951),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,827,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.961266,-30.315951,,"['4438.', '3956.', '3811.', '3407.', '3479.', '5139.', '6051.', '6053.', '6446.', '6732.', '5139.', '7143.', '7202.', '6669.', '7031.', -9999, -9999, '6988.', '7311.', -9999, '7271.', -9999, '7657.', '6656.16650390625', ' 23.40885353088379', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 3438.999755859375', ' 5266.5', ' 288.0', ' 4008.333251953125', ' 65', ' 7004.66650390625', ' 193', ' 3565.666748046875', ' 49', -9999, ' 0']","['6656.16650390625', ' 23.40885353088379', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 3438.999755859375', ' 5266.5', ' 288.0', ' 4008.333251953125', ' 65', ' 7004.66650390625', ' 193', ' 3565.666748046875', ' 49', ' nan', ' 0']"
POINT (-55.964613 -30.319507),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,828,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.964613,-30.319507,,"['3914.', '3414.', '3499.', '3142.', '4590.', '7011.', '6304.', '5495.', '6968.', '7191.', '6206.', '7562.', '7716.', '7119.', '7254.', -9999, '7160.', '7504.', '7124.', -9999, '7061.', -9999, '7296.', '7073.2216796875', ' 25.84722137451172', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 4114.0', ' 5307.16650390625', ' 304.0', ' 3743.666748046875', ' 49', ' 7465.66650390625', ' 193', ' 3351.666748046875', ' 33', -9999, ' 0']","['7073.2216796875', ' 25.84722137451172', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 4114.0', ' 5307.16650390625', ' 304.0', ' 3743.666748046875', ' 49', ' 7465.66650390625', ' 193', ' 3351.666748046875', ' 33', ' nan', ' 0']"
POINT (-55.968132 -30.323397),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,829,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.968132,-30.323397,,"['3918.', '3565.', '3851.', '3756.', '4402.', '7609.', '5974.', '5013.', '6898.', '7761.', '6238.', '8387.', '8397.', '7936.', '7600.', -9999, '8148.', '8095.', '7893.', -9999, '7407.', '7245.', '7548.', '7706.05859375', ' 29.42361068725586', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 4516.0', ' 5562.0', ' 304.0', ' 4003.0', ' 49', ' 8240.0', ' 193', ' 3724.0', ' 33', -9999, ' 0']","['7706.05859375', ' 29.42361068725586', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 4516.0', ' 5562.0', ' 304.0', ' 4003.0', ' 49', ' 8240.0', ' 193', ' 3724.0', ' 33', ' nan', ' 0']"
POINT (-55.974312 -30.328731),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,830,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.974312,-30.328731,,"['4512.', '3989.', '3899.', '3653.', '4402.', '6787.', '6683.', '5973.', '6352.', '6572.', '6722.', '6708.', '6701.', '6046.', '6472.', -9999, '6826.', '6754.', '6836.', -9999, '7034.', -9999, '7165.', '6637.4833984375', ' 12.592262268066406', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 2958.33349609375', ' 5326.1669921875', ' 304.0', ' 3984.666748046875', ' 49', ' 6805.33349609375', ' 273', ' 3847.0', ' 33', -9999, ' 0']","['6637.4833984375', ' 12.592262268066406', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 2958.33349609375', ' 5326.1669921875', ' 304.0', ' 3984.666748046875', ' 49', ' 6805.33349609375', ' 273', ' 3847.0', ' 33', ' nan', ' 0']"
POINT (-55.979462 -30.33288),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,831,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.979462,-30.33288,,"['5752.', '4797.', '4418.', '3890.', '4212.', '6256.', '7126.', '6877.', '6809.', '7024.', '7245.', '7508.', '7384.', '6945.', '7488.', -9999, '7871.', '7604.', '7617.', -9999, '7717.', -9999, '8153.', '7432.3515625', ' 13.996795654296875', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 3524.0', ' 5935.33349609375', ' 288.0', ' 4786.0', ' 65', ' 7697.33349609375', ' 273', ' 4173.33349609375', ' 49', -9999, ' 0']","['7432.3515625', ' 13.996795654296875', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 3524.0', ' 5935.33349609375', ' 288.0', ' 4786.0', ' 65', ' 7697.33349609375', ' 273', ' 4173.33349609375', ' 49', ' nan', ' 0']"
POINT (-55.985985 -30.335843),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,832,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.985985,-30.335843,,"['2728.', '2585.', '2531.', '2539.', '2620.', '2483.', '3419.', '3492.', '4469.', '4482.', '4355.', '4260.', '4761.', '4322.', '3693.', -9999, -9999, '4499.', -9999, -9999, '4400.', -9999, '4692.', '4314.2333984375', ' 16.854164123535156', ' 0.6875', ' 31620.33203125', ' 11241.666015625', -9999, -9999, ' 1911.333251953125', ' 3403.0', ' 112.0', ' 2840.666748046875', ' 81', ' 4458.66650390625', ' 177', ' 2547.333251953125', ' 65', ' 4447.66650390625', ' 193']","['4314.2333984375', ' 16.854164123535156', ' 0.6875', ' 31620.33203125', ' 11241.666015625', ' nan', ' nan', ' 1911.333251953125', ' 3403.0', ' 112.0', ' 2840.666748046875', ' 81', ' 4458.66650390625', ' 177', ' 2547.333251953125', ' 65', ' 4447.66650390625', ' 193']"
POINT (-55.994568 -30.339695),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,833,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-55.994568,-30.339695,,"['5458.', '4298.', '3831.', '3166.', '3310.', '5640.', '7534.', '7379.', '7554.', '7793.', '8011.', '8188.', '8130.', '7782.', '8124.', -9999, '8299.', '8140.', '8124.', -9999, '8078.', -9999, '8317.', '7985.0185546875', ' 19.947114944458008', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 4752.0', ' 5811.66650390625', ' 288.0', ' 4038.666748046875', ' 65', ' 8187.66650390625', ' 273', ' 3435.666748046875', ' 49', -9999, ' 0']","['7985.0185546875', ' 19.947114944458008', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 4752.0', ' 5811.66650390625', ' 288.0', ' 4038.666748046875', ' 65', ' 8187.66650390625', ' 273', ' 3435.666748046875', ' 49', ' nan', ' 0']"
POINT (-56.000404 -30.34651),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,834,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.000404,-30.34651,,"['4662.', '4014.', '3693.', '3213.', '3501.', '5885.', '6991.', '6741.', '7060.', '7138.', '7342.', '7533.', '7460.', '7109.', '7400.', -9999, '7713.', '7452.', '7355.', -9999, '7172.', -9999, '7514.', '7342.72216796875', ' 15.899038314819336', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 4037.66650390625', ' 5487.8330078125', ' 288.0', ' 4199.66650390625', ' 65', ' 7506.66650390625', ' 273', ' 3469.0', ' 49', -9999, ' 0']","['7342.72216796875', ' 15.899038314819336', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 4037.66650390625', ' 5487.8330078125', ' 288.0', ' 4199.66650390625', ' 65', ' 7506.66650390625', ' 273', ' 3469.0', ' 49', ' nan', ' 0']"
POINT (-56.009674 -30.352139),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,835,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.009674,-30.352139,,"['3902.', '3606.', '3343.', '3124.', '3629.', '5838.', '6247.', '6043.', '7254.', '7444.', '7739.', '8007.', '8027.', '7518.', '7655.', -9999, -9999, '7454.', '7229.', -9999, '7033.', -9999, '7015.', '7574.22265625', ' 33.279762268066406', ' 4.60418701171875', ' 59890.0', ' 29671.0', -9999, -9999, ' 4566.6669921875', ' 5545.5', ' 128.0', ' 4197.0', ' 65', ' 7924.33349609375', ' 177', ' 3357.666748046875', ' 33', ' 7850.66650390625', ' 193']","['7574.22265625', ' 33.279762268066406', ' 4.60418701171875', ' 59890.0', ' 29671.0', ' nan', ' nan', ' 4566.6669921875', ' 5545.5', ' 128.0', ' 4197.0', ' 65', ' 7924.33349609375', ' 177', ' 3357.666748046875', ' 33', ' 7850.66650390625', ' 193']"
POINT (-56.019287 -30.355398),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,836,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-56.019287,-30.355398,,"['3098.', '3259.', '2970.', '2923.', '3228.', '5382.', '4972.', '5101.', '5902.', '6079.', '6297.', '7022.', '7094.', '6623.', '6771.', -9999, '7487.', '7053.', '6029.', -9999, '6288.', -9999, '6679.', '6630.111328125', ' 23.97395896911621', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 3872.666748046875', ' 4934.83349609375', ' 288.0', ' 3844.333251953125', ' 65', ' 6913.0', ' 193', ' 3040.333251953125', ' 49', -9999, ' 0']","['6630.111328125', ' 23.97395896911621', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 3872.666748046875', ' 4934.83349609375', ' 288.0', ' 3844.333251953125', ' 65', ' 6913.0', ' 193', ' 3040.333251953125', ' 49', ' nan', ' 0']"
