geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-51.072736 -29.831114),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,714,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.072736,-29.831114,,"[4634, 4832, 4550, 5336, 5458, 5978, 5843, 5759, 6075, 6563, 6613, 6457, 6021, 6209, 5939, 6636, 6120, -9999, 6414, 6302, 6510, 5169, 6622]","[6251.115234375, 10.02884578704834, 32.25, 89557.0, 239542.0, 114413.0, 334391.0, 16635.0, -2724.5, 224.0, 4550.0, 33, 6636.0, 241, -9999.0, 273, 6120.0, 257]"
POINT (-51.072907 -29.830704),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,715,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.072907,-29.830704,,"[6561, 7232, 7119, 7900, 8076, 8454, 8338, 8147, 8295, 8310, 8057, 8118, 7751, 8293, 8256, 8388, 8251, -9999, 8473, 8583, 8652, -9999, 8475]","[8352.6181640625, 388.5625, 1165.6875, 5710.0, 55705.0, 142213.0, 362191.0, 18651.0, -9999.0, 64.0, -9999.0, 273, 8652.0, 321, -9999.0, 273, -9999.0, 337]"
POINT (-51.075847 -29.828564),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,716,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.075847,-29.828564,,"[4138, 4387, 4747, 5482, 6186, 6123, 5858, 5378, 5515, 5610, 5394, 5390, 4927, 5186, 5257, 5667, 5607, -9999, 5713, 5842, 5673, -9999, 6298]","[5977.7939453125, 203.71249389648438, nan, 0.0, 0.0, 89162.0, 309140.0, 16297.0, -1850.5, 80.0, -9999.0, 273, 6298.0, 353, -9999.0, 273, nan, 0]"
POINT (-51.075547 -29.827838),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,717,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.075547,-29.827838,,"[4610, 4364, 5195, 5524, 5742, 4906, 5282, 5287, 5920, 5798, 5710, 5922, 6129, 5688, 5910, 6151, 6223, -9999, 6256, 6286, 6253, -9999, 5061]","[5840.3017578125, 508.90625, 508.90625, -1203.0, 48792.0, 93383.5, 313361.5, 16285.0, -9999.0, 64.0, -9999.0, 273, 6286.0, 305, -9999.0, 273, -9999.0, 337]"
POINT (-51.075976 -29.830406),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,718,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.075976,-29.830406,,"[7676, 8131, 7948, 8458, 8271, 8606, 8515, 8379, 8448, 8369, 8017, 8190, 8083, 8391, 8340, 8060, 8452, -9999, 8291, 8310, 8573, -9999, 8100]","[8250.9580078125, 11.625, 96.90103912353516, 126497.0, 301479.5, 145722.0, 365700.0, 18605.0, -1161.5, 272.0, 7676.0, 1, 8606.0, 81, -9999.0, 273, -9999.0, 273]"
POINT (-51.073895 -29.830853),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,719,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.073895,-29.830853,,"[4819, 5050, 5380, 6331, 7098, 7071, 6711, 5915, 6106, 6126, 5886, 5791, 5582, 5953, 6195, 6175, 6352, -9999, 6828, 6916, 7004, -9999, 7371]","[6957.2333984375, 217.125, nan, 0.0, 0.0, 104567.0, 324545.0, 17370.0, -1314.0, 80.0, -9999.0, 273, 7371.0, 353, -9999.0, 273, nan, 0]"
POINT (-51.074109 -29.830351),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,720,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.074109,-29.830351,,"[4424, 4465, 4848, 5895, 6746, 6663, 6170, 5587, 6038, 6070, 5804, 5744, 5810, 6136, 6221, 6435, 6489, -9999, 6932, 6923, 7099, -9999, 7187]","[6800.3125, 214.8249969482422, nan, 0.0, 0.0, 101882.5, 321860.5, 17186.0, -1406.0, 80.0, -9999.0, 273, 7187.0, 353, -9999.0, 273, nan, 0]"
POINT (-51.103098 -29.820373),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,721,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.103098,-29.820373,,"[6683, 7705, 7340, 7968, 8616, 7406, 7750, 8018, 8432, 8398, -9999, 8099, 7863, 8529, 8449, 8509, 8596, -9999, 6379, 7485, 7903, -9999, 6072]","[8026.9462890625, 30.203125, 193.90625, 64975.5, 169965.0, 119825.5, 339803.5, 18615.0, -1658.0, 160.0, 6683.0, 1, 8616.0, 65, -9999.0, 161, -9999.0, 161]"
POINT (-51.104708 -29.821397),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,722,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.104708,-29.821397,,"[3827, 5153, 4512, 5201, 5899, 5373, 5355, 5013, 5779, 5984, -9999, 5840, 5621, 6082, 5954, 6253, 5678, -9999, 5562, 5347, 4950, -9999, 5562]","[5667.392578125, 10.108333587646484, 507.875, 65612.5, 240595.0, 74253.5, 294231.5, 16252.0, -9999.0, 272.0, 3827.0, 1, 6253.0, 241, -9999.0, 161, -9999.0, 273]"
POINT (-51.107347 -29.820615),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,723,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.107347,-29.820615,,"[6762, 7342, 7063, 7459, 6804, 7090, 6765, 6886, 7229, 7008, 6511, 6880, 4935, 7046, 6778, 6896, 7228, -9999, 7670, 7699, 7698, -9999, 7695]","[7379.6669921875, 553.0625, 553.0625, 3069.0, 53064.0, 120217.5, 340195.5, 17698.0, -9999.0, 64.0, -9999.0, 273, 7699.0, 305, -9999.0, 273, -9999.0, 337]"
POINT (-51.100738 -29.820075),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,724,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.100738,-29.820075,,"[8513, 8652, 8688, 8812, 8533, 8768, 9004, 8954, 9030, 8708, -9999, 8163, 8131, 7999, 7659, 8014, 8179, -9999, 7446, 8164, 8512, -9999, 8764]","[8501.708984375, 4.0390625, 594.65625, 73406.5, 178396.0, 130057.5, 350035.5, 19029.0, -743.0, 160.0, 8513.0, 1, 9030.0, 129, -9999.0, 161, -9999.0, 161]"
POINT (-51.100287 -29.820019),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,725,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.100287,-29.820019,,"[5930, 6295, 6038, 6291, 5712, 6058, 6396, 6447, 6899, 6583, -9999, 6749, 6624, 6332, 6170, 6483, 6710, -9999, 5473, 6157, 6479, -9999, 5688]","[6336.3232421875, 7.5703125, 117.34722137451172, 78754.0, 253736.5, 89708.0, 309686.0, 16898.0, -2143.5, 272.0, 5930.0, 1, 6899.0, 129, -9999.0, 161, -9999.0, 273]"
POINT (-51.10518 -29.811306),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,726,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.10518,-29.811306,,"[2772, 3778, 4159, 6085, 5951, 6074, 4665, 3706, 4952, 3016, 4240, 6417, 7525, 7926, 7997, 6955, 7269, -9999, 3469, 3562, 2982, -9999, 4007]","[7436.625, 23.32589340209961, 374.9166564941406, 82102.0, 257084.5, 84119.5, 304097.5, 17996.0, -3613.5, 272.0, 2772.0, 1, 7997.0, 225, -9999.0, 273, -9999.0, 273]"
POINT (-51.105566 -29.812926),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,727,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.105566,-29.812926,,"[2366, 3928, 4107, 5621, 6234, 6581, 4941, 3444, 4593, 2589, 4015, 6097, 6997, 7978, 8173, 8221, 7559, 3784, 3094, 3451, 2695, -9999, 3387]","[7740.0, 24.39583396911621, 69.07499694824219, 105285.0, 310264.5, 96979.5, 316957.5, 18220.0, -3816.5, 320.0, 2366.0, 1, 8221.0, 241, -9999.0, 337, 2695.0, 321]"
POINT (-51.10136 -29.813968),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,728,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.10136,-29.813968,,"[6323, 6456, 6767, 6955, 7313, 7326, 7360, 7197, 7300, 7306, -9999, 6443, 6066, 5742, 5814, 5670, 6164, 6789, 7201, 7041, 7450, -9999, 7429]","[7174.36767578125, 22.25, 1090.5625, 30316.0, 100309.0, 115238.0, 335216.0, 17449.0, -9999.0, 96.0, 5670.0, 241, 7450.0, 321, -9999.0, 161, -9999.0, 337]"
POINT (-51.088378 -29.812786),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,729,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.088378,-29.812786,,"[7550, 7912, 7879, 8107, 8301, 8462, 8527, 8518, 8505, 8671, 7906, 8184, 8160, 8394, 7949, 7862, 8067, -9999, 7724, 7955, 7992, -9999, 8078]","[8160.85009765625, 7.784722328186035, 145.859375, 125180.0, 300162.5, 142891.0, 362869.0, 18670.0, -1224.5, 272.0, 7550.0, 1, 8671.0, 145, -9999.0, 273, -9999.0, 273]"
POINT (-51.087853 -29.81152),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,730,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.087853,-29.81152,,"[5315, 6006, 5175, 5306, 5598, 6263, 6619, 7037, 7107, 7287, 7170, 7336, 7162, 7588, 7236, 6894, 6745, -9999, 6756, 6666, 6603, -9999, 7034]","[7001.736328125, 14.262499809265137, 8.794642448425293, 105374.0, 285356.0, 112730.5, 332708.5, 17587.0, -2412.0, 272.0, 5306.0, 49, 7588.0, 209, -9999.0, 273, 6603.0, 321]"
POINT (-51.087005 -29.812032),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,731,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.087005,-29.812032,,"[5736, 6740, 6525, 7169, 6821, 7830, 8159, 7971, 8191, 8287, 7905, 8061, 7681, 8097, 8178, 6992, 6843, -9999, 6531, 7060, 7354, -9999, 7559]","[7641.95458984375, 17.71527862548828, 142.859375, 114319.0, 289301.5, 129044.5, 349022.5, 18286.0, -2131.5, 272.0, 5736.0, 1, 8287.0, 145, -9999.0, 273, -9999.0, 273]"
POINT (-51.094751 -29.812972),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,732,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.094751,-29.812972,,"[4044, 5033, 4652, 5795, 5589, 5794, 5681, 4913, 3870, 3717, 4949, 5544, 5470, 5397, 5087, 5559, 5541, 4617, 4602, 4300, 3464, -9999, 3732]","[5301.625, 36.47916793823242, 8.569852828979492, 101596.0, 306575.5, 93463.0, 313441.0, 15794.0, -2977.5, 320.0, 4044.0, 1, 5795.0, 49, -9999.0, 337, 3464.0, 321]"
POINT (-51.090149 -29.807629),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,733,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.090149,-29.807629,,"[4963, 4750, 5842, 6683, 7743, 7981, 7962, 7694, 7988, 4767, -9999, 5655, 6001, 6411, 6630, 5815, 5998, 6900, 6788, 6985, 7169, -9999, 7703]","[7373.4580078125, 28.910715103149414, 201.3125, 61410.0, 151401.0, 112097.0, 332075.0, 17987.0, -2624.5, 128.0, 4750.0, 17, 7988.0, 129, -9999.0, 161, 4767.0, 145]"
POINT (-51.087456 -29.807108),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,734,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.087456,-29.807108,,"[5576, 6141, 6497, 6085, 6320, 6976, 5976, 5996, 6560, 7081, 5751, 6753, 5241, 6464, 6808, 6259, 6394, -9999, 7247, 6813, 6013, -9999, 7687]","[7222.6923828125, 221.0749969482422, nan, 0.0, 0.0, 108008.5, 327986.5, 17686.0, -1156.0, 80.0, -9999.0, 273, 7687.0, 353, -9999.0, 273, nan, 0]"
POINT (-51.085728 -29.806121),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,735,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.085728,-29.806121,,"[4119, 4889, 4185, 4944, 6640, 6713, 6746, 6748, 7445, 7387, -9999, 7030, 7490, 7076, 7385, 7277, 7309, -9999, 7458, 6867, 7778, -9999, 7175]","[7316.5498046875, 370.3541564941406, 1111.0625, 2105.0, 52100.0, 97017.0, 316995.0, 17777.0, -9999.0, 64.0, -9999.0, 273, 7778.0, 321, -9999.0, 161, -9999.0, 337]"
POINT (-51.089526 -29.805143),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,736,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.089526,-29.805143,,"[4856, 5174, 4546, 5189, 6296, 5447, 6781, 7363, 6934, 6741, 5597, 5604, 5321, 5612, 4090, 5327, 5741, 4853, 5182, 5804, 6664, -9999, 4652]","[6869.4169921875, 35.212501525878906, 77.50892639160156, 99093.0, 299073.0, 109021.0, 328999.0, 17362.0, -2726.5, 304.0, 4546.0, 33, 7363.0, 113, -9999.0, 337, -9999.0, 337]"
POINT (-51.089258 -29.805376),363,pastagem,Pastagem,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,737,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.089258,-29.805376,,"[4493, 5083, 5269, 5776, 4489, 5497, 6013, 6417, 5620, 3412, -9999, 3035, 2595, 2916, 2459, 3030, 2519, 2650, 2158, 2153, 2606, -9999, 2774]","[5906.4501953125, 17.178571701049805, 342.0, 39823.5, 144813.0, 57332.5, 277310.5, 16416.0, -2755.0, 160.0, 4493.0, 1, 6417.0, 113, -9999.0, 161, -9999.0, 161]"
POINT (-51.266069 -29.759534),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,738,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.266069,-29.759534,,"[6883, 7194, 8002, 8080, 7998, 7814, 6940, 5514, 5705, 6230, 6288, 5972, 5890, 6046, 6393, 6282, 6470, 7651, 6878, 7218, 7267, 7293, 7823]","[7471.32958984375, 24.9375, 16.46875, 79178.5, 15767.5, 150478.0, 29170.0, 2566.0, 6198.5, 176.0, 6883.0, 1, 8080.0, 49, 5514.0, 113, 5972.0, 177]"
POINT (-51.252851 -29.764452),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,739,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.252851,-29.764452,,"[5789, 6506, 7537, 7413, 7960, 6627, 5863, 5444, 6316, 7697, 7493, 8080, 7887, 8008, 7739, 7468, 7520, 7122, 6010, 5790, 5787, -9999, 6792]","[7495.5625, 41.1875, 15.92361068725586, 98361.0, 238347.0, 136558.5, 356536.5, 18079.0, -2277.5, 208.0, 5444.0, 113, 8080.0, 177, -9999.0, 337, 5787.0, 321]"
POINT (-51.249504 -29.766985),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,740,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.249504,-29.766985,,"[6121, 6063, 6971, 7312, 7740, 7735, 7380, 6772, 6955, 6555, 6237, 6107, 5894, 5870, 6127, 6375, 6515, 6912, 6621, 7035, 7310, -9999, 7478]","[7156.9287109375, 34.9375, 14.421875, 81721.0, 201709.0, 131286.5, 351264.5, 17739.0, -1968.0, 176.0, 6063.0, 17, 7740.0, 65, -9999.0, 337, 5894.0, 193]"
POINT (-51.248646 -29.764601),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,741,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.248646,-29.764601,,"[6354, 6290, 6984, 7211, 7355, 7259, 6760, 6154, 6405, 6216, 6160, 6067, 6101, 6194, 6171, 6224, 6554, 6821, 6363, 6994, 7187, -9999, 7923]","[7429.5771484375, 1120.125, nan, 0.0, 0.0, 128609.5, 348587.5, 17922.0, -1038.0, 16.0, -9999.0, 337, 7923.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.246586 -29.759609),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,742,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.246586,-29.759609,,"[5610, 5576, 6792, 7223, 7580, 7573, 6958, 5981, 6142, 5868, 5585, 5073, 5298, 5366, 5634, 5977, 6026, 6584, 6270, 6566, 6704, -9999, 7714]","[7355.2001953125, 1107.0625, nan, 0.0, 0.0, 121439.0, 341417.0, 17713.0, -1142.5, 16.0, -9999.0, 337, 7714.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.247444 -29.76244),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,743,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.247444,-29.76244,,"[6835, 6675, 7368, 7614, 7923, 7755, 7339, 6782, 7087, 6890, 6959, 6817, 6682, 6783, 6908, 6841, 7304, 7288, 6770, 7148, 7458, -9999, 7756]","[7210.6669921875, 26.0, 9.6953125, 85891.0, 205879.0, 139687.5, 359665.5, 17922.0, -1662.0, 176.0, 6675.0, 17, 7923.0, 65, -9999.0, 337, 6682.0, 193]"
POINT (-51.252937 -29.759981),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,744,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.252937,-29.759981,,"[5992, 5965, 6652, 6857, 7369, 7478, 7157, 6369, 6414, 6337, 5898, 5899, 5807, 5730, 5869, 6003, 5700, 6341, 5899, 6481, 6797, -9999, 8098]","[7604.5625, 1131.0625, nan, 0.0, 0.0, 124068.0, 344046.0, 18097.0, -950.5, 16.0, -9999.0, 337, 8098.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.249762 -29.758044),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,745,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.249762,-29.758044,,"[5964, 6020, 7063, 7507, 7771, 7769, 7185, 6308, 6487, 6355, 6029, 5923, 5883, 5861, 6120, 6525, 6625, 7208, 6906, 7089, 7316, -9999, 8037]","[7614.1923828125, 1127.25, nan, 0.0, 0.0, 130951.5, 350929.5, 18036.0, -981.0, 16.0, -9999.0, 337, 8037.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.254396 -29.754989),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,746,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.254396,-29.754989,,"[6618, 4082, 3689, 4994, 4122, 4753, 6923, 7775, 8234, 7993, 6479, 7485, 7720, 8166, 7898, 7590, 7594, 3846, 3392, 4874, 5142, -9999, 7762]","[7607.1943359375, 47.34375, 30.47222137451172, 105261.0, 265245.0, 119942.0, 339920.0, 18233.0, -3155.0, 240.0, 3689.0, 33, 8234.0, 129, -9999.0, 337, 3846.0, 273]"
POINT (-51.258602 -29.754244),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,747,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.258602,-29.754244,,"[6022, 6089, 7244, 7388, 7742, 7536, 5313, 5319, 5522, 6649, 6699, 6922, 7062, 7367, 7581, 7252, 7385, 7617, 7125, 7407, 7373, -9999, 7829]","[7566.7939453125, 1114.25, nan, 0.0, 0.0, 135518.5, 355496.5, 17828.0, -1085.0, 16.0, -9999.0, 337, 7829.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.258087 -29.757895),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,748,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.258087,-29.757895,,"[6072, 6157, 6882, 7281, 7143, 6854, 6183, 6095, 6578, 7277, 7119, 7165, 6828, 7172, 7236, 6079, 7122, 7496, 6953, 7221, 7252, -9999, 7672]","[7351.552734375, 1104.4375, nan, 0.0, 0.0, 134966.0, 354944.0, 17671.0, -1163.5, 16.0, -9999.0, 337, 7672.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.254396 -29.758715),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,749,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.254396,-29.758715,,"[7180, 7199, 7769, 7864, 8140, 8207, 7906, 7345, 7462, 7185, 6608, 6600, 6606, 6379, 6471, 6424, 6680, 6981, 6790, 7271, 7447, -9999, 7504]","[7455.8212890625, 12.837499618530273, 14.28125, 98860.0, 233846.5, 140677.0, 360655.0, 18206.0, -1409.5, 208.0, 7180.0, 1, 8207.0, 81, -9999.0, 337, 6379.0, 209]"
POINT (-51.254997 -29.760726),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,750,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.254997,-29.760726,,"[6158, 5917, 7160, 7415, 8018, 7757, 6975, 5922, 6392, 6989, 6842, 6713, 6787, 7072, 7123, 7330, 7338, 7903, 7559, 7792, 8008, -9999, 7809]","[7453.46875, 43.77083206176758, 66.23896789550781, 133013.0, 342992.0, 139996.5, 359974.5, 18017.0, -2041.0, 320.0, 5917.0, 17, 8018.0, 65, -9999.0, 337, -9999.0, 337]"
POINT (-51.264181 -29.760726),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,751,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.264181,-29.760726,,"[6650, 7082, 7446, 7654, 7555, 7178, 6195, 5720, 6060, 3981, 3656, 3928, 3977, 2847, 2724, 3901, 3750, 6296, 5843, 7380, 7164, -9999, 7940]","[7639.388671875, 1121.1875, nan, 0.0, 0.0, 107633.0, 327611.0, 17939.0, -1029.5, 16.0, -9999.0, 337, 7940.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.263237 -29.756107),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,752,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.263237,-29.756107,,"[5488, 5575, 6846, 7354, 7897, 7951, 7015, 6082, 5704, 6367, 6466, 6329, 6219, 6339, 6361, 6277, 6428, 6823, 6491, 6795, 6984, -9999, 7603]","[7178.0, 30.787500381469727, 58.40625, 51464.0, 126456.5, 128849.5, 348827.5, 17950.0, -2255.5, 112.0, 5488.0, 1, 7951.0, 81, -9999.0, 337, 6082.0, 113]"
POINT (-51.262121 -29.750369),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,753,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.262121,-29.750369,,"[6976, 7135, 7820, 8130, 8486, 8413, 8158, 7834, 7990, 8100, 7610, 7438, 7726, 7749, 7324, 7322, 7451, 7872, 5097, 7685, 7782, -9999, 6752]","[7759.0751953125, 23.59375, 67.95955657958984, 146611.0, 361589.5, 149987.0, 369965.0, 18485.0, -1511.5, 336.0, 6976.0, 1, 8486.0, 65, -9999.0, 337, -9999.0, 337]"
POINT (-51.267443 -29.747239),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,754,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.267443,-29.747239,,"[6494, 6525, 7125, 7241, 7873, 8072, 7652, 7003, 7110, 6309, 5854, 5830, 5668, 5684, 6144, 5531, 5840, 6581, 6580, 6729, 7115, -9999, 7118]","[7164.16650390625, 19.725000381469727, 15.881250381469727, 102868.0, 257852.5, 129273.0, 349251.0, 18071.0, -1752.5, 240.0, 6494.0, 1, 8072.0, 81, -9999.0, 337, 5531.0, 241]"
POINT (-51.265726 -29.752008),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,755,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.265726,-29.752008,,"[6424, 6784, 7726, 7927, 8070, 8075, 6784, 5196, 5937, 7224, 2819, 2723, 2496, 3596, 3958, 7215, 8174, 7596, 6381, 6457, 7713, -9999, 6739]","[7554.361328125, 88.71875, 227.16250610351562, 43587.0, 143577.0, 119433.5, 339411.5, 18173.0, -3751.5, 144.0, 2496.0, 193, 8174.0, 257, -9999.0, 337, -9999.0, 337]"
POINT (-51.263838 -29.754467),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,756,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.263838,-29.754467,,"[7480, 7575, 7767, 7999, 7897, 8143, 7975, 6924, 7237, 7819, 7385, 7958, 7878, 7930, 7958, 7529, 7757, 8105, 7801, 8162, 7719, -9999, 8215]","[7998.70458984375, 1138.375, nan, 0.0, 0.0, 153366.5, 373344.5, 18214.0, -892.0, 16.0, -9999.0, 337, 8215.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.262808 -29.759013),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,757,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.262808,-29.759013,,"[7096, 6906, 7480, 7675, 7997, 8017, 7435, 6586, 6945, 6824, 6924, 7379, 7715, 8038, 8126, 7650, 7796, 8262, 8000, 8261, 7694, 8061, 8459]","[8064.5, 6.7589287757873535, nan, 0.0, 0.0, 167548.5, 22656.5, 1873.0, 7522.5, 224.0, 6945.0, 129, 8459.0, 353, 6586.0, 113, nan, 0]"
POINT (-51.27697 -29.758044),361,formaçãocampestre,Formação Campestre,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,758,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.27697,-29.758044,,"[6754, 6197, 6518, 7115, 8288, 8400, 8108, 7801, 8141, 7985, 7564, 7498, 7624, 7630, 7853, 7649, 7867, 8393, 8027, 7864, 7880, 7491, 8142]","[7761.763671875, 39.20833206176758, 10.449999809265137, 69920.0, 14147.0, 169341.0, 33007.0, 2203.0, 6844.0, 128.0, 6518.0, 33, 8400.0, 81, 6197.0, 17, 7564.0, 161]"
